FBGN_GENE1_BD	FBGN_GENE2_AD	GENE1_INTERACTIONS_AS_BD	GENE1_INTERACTIONS_TOTAL	GENE2_INTERACTIONS_AS_AD	GENE2_INTERACTIONS_TOTAL	SCREEN	REFERENCE	DATE1	C_LEU	C_LACZ	C_SUM	MATRIX	IST	MATRIX_DETECTIONS	ISTS_RFCS	DATA_VERSION	DATE_LAST_UPDATED	PUBMEDURL	SYMBOL_BD	SYMBOL_AD	INTERACTION_TYPE	INTERACTION_DETECT_METHODS
FBgn0034975	FBgn0035769	12	12	16	17	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	4	5	No	Yes	0	2	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	enok	CTCF	pp	MI:0727 (yeast two-hybrid)
FBgn0034975	FBgn0035947	12	12	1	1	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	1	2	No	Yes	0	2	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	enok	Srp68	pp	MI:0727 (yeast two-hybrid)
FBgn0034975	FBgn0037917	12	12	5	5	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	1	2	No	Yes	0	2	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	enok	wkd	pp	MI:0727 (yeast two-hybrid)
FBgn0034975	FBgn0038052	12	12	1	1	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	2	3	No	Yes	0	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	enok	CG5538	pp	MI:0727 (yeast two-hybrid)
FBgn0034975	FBgn0040361	12	12	5	5	Finley lab: Cell cycle baits	15575970	14-JUN-04	0	3	3	No	Yes	0	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	enok	CG14627	pp	MI:0727 (yeast two-hybrid)
FBgn0034975	FBgn0040371	12	12	39	39	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	2	3	No	Yes	0	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	enok	CG12470	pp	MI:0727 (yeast two-hybrid)
FBgn0034975	FBgn0042102	12	12	141	141	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	3	4	No	Yes	0	5	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	enok	CG18745	pp	MI:0727 (yeast two-hybrid)
FBgn0034975	FBgn0051211	12	12	9	9	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	1	2	No	Yes	0	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	enok	CG31211	pp	MI:0727 (yeast two-hybrid)
FBgn0034975	FBgn0259220	12	12	30	65	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	3	4	No	Yes	0	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	enok	Doa	pp	MI:0727 (yeast two-hybrid)
FBgn0035169	FBgn0000579	1	1	6	6	Test of combined evidence predictions (JY) 9_2006	19079254	02-JUL-08	2	0	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=19079254&dopt=DocSum	CG13890	Eno	pp	MI:0727 (yeast two-hybrid)
FBgn0035298	FBgn0036992	1	1	1	2	Test of combined evidence predictions (JY) 9_2006	19079254	02-JUL-08	2	0	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=19079254&dopt=DocSum	CG1140	CG11796	pp	MI:0727 (yeast two-hybrid)
FBgn0035359	FBgn0028509	2	2	37	40	Finley Lab: Random baits 2425	14613974	17-NOV-03	1	0	1	No	Yes	0	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14613974&dopt=DocSum	CG1143	cenG1A	pp	MI:0727 (yeast two-hybrid)
FBgn0035359	FBgn0039380	2	2	30	39	Finley Lab: Random baits 2425	14613974	17-NOV-03	3	0	3	No	Yes	0	6	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14613974&dopt=DocSum	CG1143	CG5890	pp	MI:0727 (yeast two-hybrid)
FBgn0035461	FBgn0025637	3	7	9	81	Finley Lab: Random baits 2425	14613974	17-NOV-03	3	2	5	Yes	No	3	18	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14613974&dopt=DocSum	ntc	skpA	pp	MI:0727 (yeast two-hybrid)
FBgn0035461	FBgn0026176	3	7	7	45	Finley Lab: Random baits 2425	14613974	17-NOV-03	3	1	4	Yes	No	1	2	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14613974&dopt=DocSum	ntc	skpB	pp	MI:0727 (yeast two-hybrid)
FBgn0035540	FBgn0037084	2	5	2	2	Test of combined evidence predictions (JY) 9_2006	19079254	02-JUL-08	2	0	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=19079254&dopt=DocSum	Syx17	Syx6	pp	MI:0727 (yeast two-hybrid)
FBgn0035588	FBgn0003748	1	3	16	20	Test of combined evidence predictions (JY) 9_2006	19079254	02-JUL-08	2	0	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=19079254&dopt=DocSum	CG10672	Treh	pp	MI:0727 (yeast two-hybrid)
FBgn0034904	FBgn0033609	13	13	3	3	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	0	1	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CG15800	fbl6	pp	MI:0727 (yeast two-hybrid)
FBgn0034904	FBgn0033631	13	13	42	42	Finley lab: Cell cycle baits	15575970	14-JUN-04	3	1	4	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	CG15800	Sod3	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0000157	42	43	14	14	Finley lab: Cell cycle baits	15575970	14-JUN-04	0	5	5	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	Dll	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0000439	42	43	24	24	Finley lab: Cell cycle baits	15575970	14-JUN-04	0	5	5	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	Dfd	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0000520	42	43	32	32	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	dwg	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0001219	42	43	4	5	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	Hsc70-4	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0262601	42	43	5	8	Finley lab: Cell cycle baits	15575970	14-JUN-04	3	4	7	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	SmB	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0010504	42	43	9	9	Finley lab: Cell cycle baits	15575970	14-JUN-04	3	0	3	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	kermit	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0014467	42	43	1	1	Finley lab: Cell cycle baits	15575970	14-JUN-04	3	3	6	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	CrebB-17A	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0016036	42	43	10	10	Finley lab: Cell cycle baits	15575970	14-JUN-04	3	5	8	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	mei-P22	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0024941	42	43	3	3	Finley lab: Cell cycle baits	15575970	14-JUN-04	3	0	3	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	RSG7	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0025334	42	43	28	28	Finley lab: Cell cycle baits	15575970	14-JUN-04	0	2	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	PHDP	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0026059	42	43	11	11	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	Mhcl	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0027053	42	43	1	1	Finley lab: Cell cycle baits	15575970	14-JUN-04	3	0	3	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	CSN5	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0028509	42	43	37	40	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	0	1	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	cenG1A	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0029892	42	43	2	2	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	0	1	No	Yes	0	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	CG3184	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0030003	42	43	20	20	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	CG2116	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0030346	42	43	3	3	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	CG11802	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0030731	42	43	1	1	Finley lab: Cell cycle baits	15575970	14-JUN-04	3	0	3	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	Mfe2	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0031957	42	43	71	71	Finley lab: Cell cycle baits	15575970	14-JUN-04	3	2	5	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	TwdlE	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0032283	42	43	11	11	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	0	1	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	CG7296	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0032361	42	43	7	7	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	0	1	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	CG6488	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0032867	42	43	2	3	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	3	5	No	Yes	0	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	CG15475	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0033225	42	43	7	7	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	CG1550	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0033400	42	43	1	1	Finley lab: Cell cycle baits	15575970	14-JUN-04	3	0	3	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	CG2063	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0035425	42	43	14	14	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	1	3	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	CG17746	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0035641	42	43	43	43	Finley lab: Cell cycle baits	15575970	14-JUN-04	3	0	3	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	CG5568	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0035802	42	43	5	5	Finley lab: Cell cycle baits	15575970	14-JUN-04	3	0	3	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	CG33275	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0035878	42	43	8	8	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	CG7182	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0036155	42	43	3	4	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	0	1	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	CG6163	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0037554	42	43	2	5	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	0	1	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	DNApol-?	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0039210	42	43	14	14	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	2	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	CG13625	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0039250	42	43	2	2	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	CG11120	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0039469	42	43	3	3	Finley lab: Cell cycle baits	15575970	14-JUN-04	3	2	5	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	TwdlC	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0039979	42	43	3	3	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	0	1	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	CR40282	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0040359	42	43	7	7	Finley lab: Cell cycle baits	15575970	14-JUN-04	3	3	6	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	CG11380	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0050440	42	43	4	4	Finley lab: Cell cycle baits	15575970	14-JUN-04	3	0	3	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	CG30440	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0051038	42	43	3	3	Finley lab: Cell cycle baits	15575970	14-JUN-04	3	3	6	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	CG31038	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0260943	42	43	25	26	Finley lab: Cell cycle baits	15575970	14-JUN-04	1	0	1	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	Rbp6	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0052311	42	43	1	1	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	3	5	No	Yes	0	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	zormin	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0259220	42	43	30	65	Finley lab: Cell cycle baits	15575970	14-JUN-04	3	0	3	Yes	No	2	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	Doa	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0063498	42	43	5	5	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	GstE2	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0085404	42	43	2	2	Finley lab: Cell cycle baits	15575970	14-JUN-04	3	3	6	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	CG34375	pp	MI:0727 (yeast two-hybrid)
FBgn0035670	FBgn0010382	1	1	12	12	Finley Lab: Random baits 2425	14613974	17-NOV-03	0	3	3	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14613974&dopt=DocSum	CG10472	CycE	pp	MI:0727 (yeast two-hybrid)
FBgn0035911	FBgn0038244	8	8	5	5	Library screen IST01256	18840285	02-JUL-08	3	1	4	Yes	Yes	1	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=18840285&dopt=DocSum	CG6638	CG7987	pp	MI:0727 (yeast two-hybrid)
FBgn0035911	FBgn0038730	8	8	2	2	Library screen IST01256	18840285	02-JUL-08	0	1	1	Yes	Yes	1	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=18840285&dopt=DocSum	CG6638	CG6300	pp	MI:0727 (yeast two-hybrid)
FBgn0035911	FBgn0038766	8	8	9	11	Library screen IST01256	18840285	02-JUL-08	0	1	1	Yes	Yes	1	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=18840285&dopt=DocSum	CG6638	CG4854	pp	MI:0727 (yeast two-hybrid)
FBgn0035640	FBgn0036136	42	43	4	4	Finley lab: Cell cycle baits	15575970	14-JUN-04	2	0	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15575970&dopt=DocSum	mad2	Ufd1-like	pp	MI:0727 (yeast two-hybrid)
FBgn0035964	FBgn0000422	6	6	12	12	Library screen IST01256	18840285	02-JUL-08	0	2	2	Yes	Yes	1	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=18840285&dopt=DocSum	Dhpr	Ddc	pp	MI:0727 (yeast two-hybrid)
FBgn0035964	FBgn0022382	6	6	4	4	Library screen IST01256	18840285	02-JUL-08	0	3	3	Yes	Yes	1	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=18840285&dopt=DocSum	Dhpr	Pka-R2	pp	MI:0727 (yeast two-hybrid)
FBgn0035964	FBgn0023415	6	6	2	15	Library screen IST01256	18840285	02-JUL-08	0	2	2	Yes	Yes	1	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=18840285&dopt=DocSum	Dhpr	Acp32CD	pp	MI:0727 (yeast two-hybrid)
FBgn0035964	FBgn0032853	6	6	5	5	Library screen IST01256	18840285	02-JUL-08	0	3	3	Yes	Yes	1	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=18840285&dopt=DocSum	Dhpr	CG10651	pp	MI:0727 (yeast two-hybrid)
FBgn0035964	FBgn0039897	6	6	1	1	Library screen IST01256	18840285	02-JUL-08	0	2	2	Yes	Yes	1	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=18840285&dopt=DocSum	Dhpr	CG1674	pp	MI:0727 (yeast two-hybrid)
FBgn0035964	FBgn0040063	6	6	1	4	Library screen IST01256	18840285	02-JUL-08	0	2	2	Yes	Yes	1	1	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=18840285&dopt=DocSum	Dhpr	yip3	pp	MI:0727 (yeast two-hybrid)
FBgn0035978	FBgn0000579	5	9	6	6	Test of combined evidence predictions (JY) 9_2006	19079254	02-JUL-08	2	0	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=19079254&dopt=DocSum	UGP	Eno	pp	MI:0727 (yeast two-hybrid)
FBgn0035978	FBgn0003748	5	9	16	20	Test of combined evidence predictions (JY) 9_2006	19079254	02-JUL-08	3	0	3	Yes	No	2	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=19079254&dopt=DocSum	UGP	Treh	pp	MI:0727 (yeast two-hybrid)
FBgn0035978	FBgn0027610	5	9	1	1	Test of combined evidence predictions (JY) 9_2006	19079254	02-JUL-08	2	0	2	Yes	No	2	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=19079254&dopt=DocSum	UGP	Dic1	pp	MI:0727 (yeast two-hybrid)
FBgn0035978	FBgn0032721	5	9	2	2	Test of combined evidence predictions (JY) 9_2006	19079254	02-JUL-08	2	0	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=19079254&dopt=DocSum	UGP	CG10602	pp	MI:0727 (yeast two-hybrid)
FBgn0035993	FBgn0030655	9	13	1	1	Test of random pairs 9_2006	19079254	02-JUL-08	1	0	1	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=19079254&dopt=DocSum	Nf-YA	CG9213	pp	MI:0727 (yeast two-hybrid)
FBgn0263251	FBgn0004066	3	4	3	6	Test of combined evidence predictions (JY) 9_2006	19079254	02-JUL-08	2	0	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=19079254&dopt=DocSum	vnc	Pros28.1	pp	MI:0727 (yeast two-hybrid)
FBgn0263251	FBgn0030630	3	4	9	12	Test of combined evidence predictions (JY) 9_2006	19079254	02-JUL-08	3	0	3	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=19079254&dopt=DocSum	vnc	CG12608	pp	MI:0727 (yeast two-hybrid)
FBgn0036107	FBgn0033972	2	3	2	3	Test of combined evidence predictions (JY) 9_2006	19079254	02-JUL-08	3	5	8	Yes	No	2	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=19079254&dopt=DocSum	CG7949	Ciao1	pp	MI:0727 (yeast two-hybrid)
FBgn0036118	FBgn0262707	2	7	2	3	Test of random pairs 9_2006	19079254	02-JUL-08	2	0	2	Yes	No	1	0	2013_02	04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=19079254&dopt=DocSum	blos2	CTPsyn	pp	MI:0727 (yeast two-hybrid)
